concept,prefLabel,broad,altLabels
https://hdl.handle.net/20.500.11840/termmaster10066804,broodbakkerijen,https://hdl.handle.net/20.500.11840/termmaster10066803,hot bread shops
https://hdl.handle.net/20.500.11840/termmaster10065771,kaakbeen (dierlijk),https://hdl.handle.net/20.500.11840/termmaster10065770,mandible (animal)
https://hdl.handle.net/20.500.11840/termmaster10069168,meetinstrumenten voor het meten van hoeken,https://hdl.handle.net/20.500.11840/termmaster10069160,angle measuring devices
https://hdl.handle.net/20.500.11840/termmaster10057809,Pobezovice,https://hdl.handle.net/20.500.11840/termmaster10057805,
https://hdl.handle.net/20.500.11840/termmaster10056419,Peest,https://hdl.handle.net/20.500.11840/termmaster10056387,
https://hdl.handle.net/20.500.11840/termmaster10059281,San Bartolo Ozolotepec,https://hdl.handle.net/20.500.11840/termmaster10059266,
https://hdl.handle.net/20.500.11840/termmaster10057718,Portugal,https://hdl.handle.net/20.500.11840/termmaster10057258,PRT 
https://hdl.handle.net/20.500.11840/termmaster10048420,legeren van metalen,https://hdl.handle.net/20.500.11840/termmaster10048416,alloying of metals
https://hdl.handle.net/20.500.11840/termmaster10071066,ooglenzen,https://hdl.handle.net/20.500.11840/termmaster10071063,eyeglasses
https://hdl.handle.net/20.500.11840/termmaster10059865,Uummannaq- district,https://hdl.handle.net/20.500.11840/termmaster10059854,
https://hdl.handle.net/20.500.11840/termmaster10079224,maskers voor dans en toneelspel,https://hdl.handle.net/20.500.11840/termmaster10079236,masks for stage play and dance | theatermaskers | toneelmaskers
https://hdl.handle.net/20.500.11840/termmaster10076290,Akimel O'odham ,https://hdl.handle.net/20.500.11840/termmaster10076270,Pima
https://hdl.handle.net/20.500.11840/termmaster10065768,been naar vorm,https://hdl.handle.net/20.500.11840/termmaster10065767,bone by form
https://hdl.handle.net/20.500.11840/termmaster10065732,jobstraan,https://hdl.handle.net/20.500.11840/termmaster10065706,Coix lacryma-jobi | Job's tear | coix-pit
https://hdl.handle.net/20.500.11840/termmaster10076928,Boiken,https://hdl.handle.net/20.500.11840/termmaster10076921,Boikin | Nucum | Yengoru
https://hdl.handle.net/20.500.11840/termmaster10078387,Dan,https://hdl.handle.net/20.500.11840/termmaster10078383,Da | Dan (Mande style) | Gio | Grio | Gyo | Nyo
https://hdl.handle.net/20.500.11840/termmaster10061670,Yets (rivier),https://hdl.handle.net/20.500.11840/termmaster10061643,Bloemen-rivier | Jatsy (rivier) | Jets (rivier) | Yets (river)
https://hdl.handle.net/20.500.11840/termmaster10058168,Pontoetoe,https://hdl.handle.net/20.500.11840/termmaster10058104,
https://hdl.handle.net/20.500.11840/termmaster10058575,Santiago de Machaca,https://hdl.handle.net/20.500.11840/termmaster10058573,
https://hdl.handle.net/20.500.11840/termmaster10058688,Oeiras,https://hdl.handle.net/20.500.11840/termmaster10058687,
https://hdl.handle.net/20.500.11840/termmaster10061740,Padangsidempuan (stadsgemeente),https://hdl.handle.net/20.500.11840/termmaster10061673,Padang Sidempuan (stadsgemeente) | Padangsidempuan (kota) | Padangsidempuan (municipality)
https://hdl.handle.net/20.500.11840/termmaster10076047,Tzutujil,https://hdl.handle.net/20.500.11840/termmaster10076036,
https://hdl.handle.net/20.500.11840/termmaster10055869,Katwijk,https://hdl.handle.net/20.500.11840/termmaster10055808,
https://hdl.handle.net/20.500.11840/termmaster10071317,doktersuitrusting,https://hdl.handle.net/20.500.11840/termmaster10071316,physician's instruments
https://hdl.handle.net/20.500.11840/termmaster10067473,tempelbeelden,https://hdl.handle.net/20.500.11840/termmaster10067471,temple sculptures
https://hdl.handle.net/20.500.11840/termmaster10056695,Gedinne,https://hdl.handle.net/20.500.11840/termmaster10056684,
https://hdl.handle.net/20.500.11840/termmaster10058554,San Fernando del Valle de Catamarca,https://hdl.handle.net/20.500.11840/termmaster10058553,
https://hdl.handle.net/20.500.11840/termmaster10078023,Vijayanagara,https://hdl.handle.net/20.500.11840/termmaster10078019,
https://hdl.handle.net/20.500.11840/termmaster10061731,Panahatan,https://hdl.handle.net/20.500.11840/termmaster10061724,
https://hdl.handle.net/20.500.11840/termmaster10057907,Nin,https://hdl.handle.net/20.500.11840/termmaster10057906,
https://hdl.handle.net/20.500.11840/termmaster10064221,Adana (provincie),https://hdl.handle.net/20.500.11840/termmaster10064220,Adana (province)
https://hdl.handle.net/20.500.11840/termmaster10077761,Honderd vogeltjes Miao,https://hdl.handle.net/20.500.11840/termmaster10077760,
https://hdl.handle.net/20.500.11840/termmaster10060420,Annanberg,https://hdl.handle.net/20.500.11840/termmaster10060399,
https://hdl.handle.net/20.500.11840/termmaster10077000,Westelijke Marind,https://hdl.handle.net/20.500.11840/termmaster10076997,Western Marind
https://hdl.handle.net/20.500.11840/termmaster10069015,metaalwerk,https://hdl.handle.net/20.500.11840/termmaster10068985,metalwork
https://hdl.handle.net/20.500.11840/termmaster10056494,Birmingham,https://hdl.handle.net/20.500.11840/termmaster10056471,
https://hdl.handle.net/20.500.11840/termmaster10078856,Mbowe,https://hdl.handle.net/20.500.11840/termmaster10078855,
https://hdl.handle.net/20.500.11840/termmaster10079106,geven of wijzigen van een naam,https://hdl.handle.net/20.500.11840/termmaster10048384,name giving and changing
https://hdl.handle.net/20.500.11840/termmaster10068507,balspelbenodigdheden,https://hdl.handle.net/20.500.11840/termmaster10068497,ball game equipment
https://hdl.handle.net/20.500.11840/termmaster10068534,speelblokken,https://hdl.handle.net/20.500.11840/termmaster10068528,blocks (toys) | blokken (speelgoed) | blokkendozen
https://hdl.handle.net/20.500.11840/termmaster10064524,Ad Durayhimi,https://hdl.handle.net/20.500.11840/termmaster10064523,Al Durayhimi | Al-Durayhimi | Durayhimi
https://hdl.handle.net/20.500.11840/termmaster10078441,Gan,https://hdl.handle.net/20.500.11840/termmaster10078440,Gan (Lobi) | Gane | Gã | Kaan | Kaanse | Kambe | Kan | Kääse
https://hdl.handle.net/20.500.11840/termmaster10059134,Zoogocho,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10054645,Ethiopië: regionaal,https://hdl.handle.net/20.500.11840/termmaster10054603,
https://hdl.handle.net/20.500.11840/termmaster10068436,racewagens,https://hdl.handle.net/20.500.11840/termmaster10068433,raceauto's | racing cars
https://hdl.handle.net/20.500.11840/termmaster10067688,olielampen,https://hdl.handle.net/20.500.11840/termmaster10067681,oil lamps
https://hdl.handle.net/20.500.11840/termmaster10063863,Kulu,https://hdl.handle.net/20.500.11840/termmaster10063860,
https://hdl.handle.net/20.500.11840/termmaster10076998,Kumbe (Nieuw-Guinea),https://hdl.handle.net/20.500.11840/termmaster10076997,Koembé
https://hdl.handle.net/20.500.11840/termmaster10049089,gemeenschappen en verwantschap,https://hdl.handle.net/20.500.11840/termmaster10047729,communities and kinship
https://hdl.handle.net/20.500.11840/termmaster10068250,umiaks,https://hdl.handle.net/20.500.11840/termmaster10068248,
https://hdl.handle.net/20.500.11840/termmaster10076871,Olo,https://hdl.handle.net/20.500.11840/termmaster10076870,Wape | Wapi
https://hdl.handle.net/20.500.11840/termmaster10070083,volksverhalen,https://hdl.handle.net/20.500.11840/termmaster10070067,folk tales
https://hdl.handle.net/20.500.11840/termmaster10071321,navigatie-instrumenten,https://hdl.handle.net/20.500.11840/termmaster10071319,navigatie-instrument | navigational instruments
https://hdl.handle.net/20.500.11840/termmaster10072023,graafwerktuigen,https://hdl.handle.net/20.500.11840/termmaster10072022,excavating equipment | graafgereedschap
https://hdl.handle.net/20.500.11840/termmaster10057911,Oravita,https://hdl.handle.net/20.500.11840/termmaster10057909,
https://hdl.handle.net/20.500.11840/termmaster10063241,Cikeruh,https://hdl.handle.net/20.500.11840/termmaster10063240,Tjikeroeh
https://hdl.handle.net/20.500.11840/termmaster10055732,Hunnerberg,https://hdl.handle.net/20.500.11840/termmaster10055731,
https://hdl.handle.net/20.500.11840/termmaster10048882,vluchten en asiel zoeken,https://hdl.handle.net/20.500.11840/termmaster10048881,fleeing  | leven in asielcentra | leven in vluchtelingenkampen
https://hdl.handle.net/20.500.11840/termmaster10066507,gedenkaltaren,https://hdl.handle.net/20.500.11840/termmaster10066503,commemorative altars
https://hdl.handle.net/20.500.11840/termmaster10062170,Tojo,https://hdl.handle.net/20.500.11840/termmaster10062169,Todjo | Toja
https://hdl.handle.net/20.500.11840/termmaster10057923,Federacija Bosna i Herzegovina,https://hdl.handle.net/20.500.11840/termmaster10057920,
https://hdl.handle.net/20.500.11840/termmaster10057952,Reutte,https://hdl.handle.net/20.500.11840/termmaster10057938,
https://hdl.handle.net/20.500.11840/termmaster10071131,stampers (keukengerei),https://hdl.handle.net/20.500.11840/termmaster10071099,mashers
https://hdl.handle.net/20.500.11840/termmaster10069870,doctoraalscripties,https://hdl.handle.net/20.500.11840/termmaster10069868,bachelorscripties | masters theses | masterscripties
https://hdl.handle.net/20.500.11840/termmaster10079633,zoutwinning,https://hdl.handle.net/20.500.11840/termmaster10079636,salt production
https://hdl.handle.net/20.500.11840/termmaster10068411,rijtuigen naar vorm,https://hdl.handle.net/20.500.11840/termmaster10068410,carriages by form
https://hdl.handle.net/20.500.11840/termmaster10071662,laptops,https://hdl.handle.net/20.500.11840/termmaster10071661,laptop computers
https://hdl.handle.net/20.500.11840/termmaster10057232,Kyffhäuser,https://hdl.handle.net/20.500.11840/termmaster10057229,
https://hdl.handle.net/20.500.11840/termmaster10071802,elektromotoren,https://hdl.handle.net/20.500.11840/termmaster10071801,electric motors
https://hdl.handle.net/20.500.11840/termmaster10063974,Mumbai,https://hdl.handle.net/20.500.11840/termmaster10063973,Bombay
https://hdl.handle.net/20.500.11840/termmaster10058091,Zanderij,https://hdl.handle.net/20.500.11840/termmaster10058084,
https://hdl.handle.net/20.500.11840/termmaster10067175,genrestukken,https://hdl.handle.net/20.500.11840/termmaster10067127,genre
https://hdl.handle.net/20.500.11840/termmaster10070716,pijp-etuis,https://hdl.handle.net/20.500.11840/termmaster10070713,pijpbuidels | pipe cases
https://hdl.handle.net/20.500.11840/termmaster10064520,Aljam,https://hdl.handle.net/20.500.11840/termmaster10064515,Al Aljam | Al Djahm
https://hdl.handle.net/20.500.11840/termmaster10053931,Frans-Equatoriaal-Afrika,https://hdl.handle.net/20.500.11840/termmaster10053927,Afrique-Équatoriale française | Equatoriaal Afrika | French Equatorial Africa
https://hdl.handle.net/20.500.11840/termmaster10055087,Bisiga,https://hdl.handle.net/20.500.11840/termmaster10055051,
https://hdl.handle.net/20.500.11840/termmaster10060138,Penrith,https://hdl.handle.net/20.500.11840/termmaster10060134,
https://hdl.handle.net/20.500.11840/termmaster10054989,Ido,https://hdl.handle.net/20.500.11840/termmaster10054977,
https://hdl.handle.net/20.500.11840/termmaster10069532,billenschorten,https://hdl.handle.net/20.500.11840/termmaster10069530,achterkleden | achterschorten | billendoeken | billenlappen | buttock skirts
https://hdl.handle.net/20.500.11840/termmaster10065480,calciumcarbonaat,https://hdl.handle.net/20.500.11840/termmaster10065249,calcium carbonate
https://hdl.handle.net/20.500.11840/termmaster10079204,delen van dieren,https://hdl.handle.net/20.500.11840/termmaster10079487,
https://hdl.handle.net/20.500.11840/termmaster10065213,olie,https://hdl.handle.net/20.500.11840/termmaster10065158,oil
https://hdl.handle.net/20.500.11840/termmaster10048283,gesloten ruilcyclus,https://hdl.handle.net/20.500.11840/termmaster10048274,closed exchange cycles | kula | ruilcyclus voor bijzondere objecten
https://hdl.handle.net/20.500.11840/termmaster10057855,Slaskie (vovoidschap),https://hdl.handle.net/20.500.11840/termmaster10057847,Slaskie (voivodship)
https://hdl.handle.net/20.500.11840/termmaster10078582,Aït Bella,https://hdl.handle.net/20.500.11840/termmaster10078581,Bella (berber)
https://hdl.handle.net/20.500.11840/termmaster10069654,eharo maskers,https://hdl.handle.net/20.500.11840/termmaster10069653,eharo masks
https://hdl.handle.net/20.500.11840/termmaster10065373,patina (oxidatie),https://hdl.handle.net/20.500.11840/termmaster10065372,patina
https://hdl.handle.net/20.500.11840/termmaster10048084,waardigheidstekens,https://hdl.handle.net/20.500.11840/termmaster10047884,signs of dignity
https://hdl.handle.net/20.500.11840/termmaster10070391,bestekbakken,https://hdl.handle.net/20.500.11840/termmaster10070390,bestekkokers | cutlery boxes
https://hdl.handle.net/20.500.11840/termmaster10060507,Siaga,https://hdl.handle.net/20.500.11840/termmaster10060468,
https://hdl.handle.net/20.500.11840/termmaster10050206,magisch en spiritueel wereldbeeld,https://hdl.handle.net/20.500.11840/termmaster10049684,spirituality en symbolics in environment
https://hdl.handle.net/20.500.11840/termmaster10059924,Fort St. James,https://hdl.handle.net/20.500.11840/termmaster10059923,
https://hdl.handle.net/20.500.11840/termmaster10067816,keukenkasten,https://hdl.handle.net/20.500.11840/termmaster10067812,dressers (cupboards)
https://hdl.handle.net/20.500.11840/termmaster10063743,Bangladesh,https://hdl.handle.net/20.500.11840/termmaster10063638,BGD  | Oost-Pakistan
https://hdl.handle.net/20.500.11840/termmaster10054216,Kassala,https://hdl.handle.net/20.500.11840/termmaster10054215,
https://hdl.handle.net/20.500.11840/termmaster10062592,Stagen,https://hdl.handle.net/20.500.11840/termmaster10062591,
https://hdl.handle.net/20.500.11840/termmaster10071932,schilderstokjes,https://hdl.handle.net/20.500.11840/termmaster10071930,handsteunen (schildersuitrusting) | maalstokken | mahlsticks | maulsticks
https://hdl.handle.net/20.500.11840/termmaster10058076,Corneliskondre,https://hdl.handle.net/20.500.11840/termmaster10058075,Corneles Kondre | Cornelius Kondre
https://hdl.handle.net/20.500.11840/termmaster10075925,Archeologische oostelijke Inuit culturen,https://hdl.handle.net/20.500.11840/termmaster10075924,Pre-Columbian Eastern Eskimo styles | Pre-Columbian Eastern Inuit cultures | Precolumbiaanse Oostelijke Eskimo culturen
https://hdl.handle.net/20.500.11840/termmaster10077989,Kulu,https://hdl.handle.net/20.500.11840/termmaster10077985,
https://hdl.handle.net/20.500.11840/termmaster10068840,lichte harnassen,https://hdl.handle.net/20.500.11840/termmaster10068839,half armors | halfharnassen
https://hdl.handle.net/20.500.11840/termmaster10064441,Qom,https://hdl.handle.net/20.500.11840/termmaster10064440,Kum | Qum
https://hdl.handle.net/20.500.11840/termmaster10057717,Corny,https://hdl.handle.net/20.500.11840/termmaster10057716,
https://hdl.handle.net/20.500.11840/termmaster10065003,batik,https://hdl.handle.net/20.500.11840/termmaster10065002,
https://hdl.handle.net/20.500.11840/termmaster10067558,tafelkleden,https://hdl.handle.net/20.500.11840/termmaster10067556,table carpets | tafellakens
https://hdl.handle.net/20.500.11840/termmaster10056033,Ommen (gemeente),https://hdl.handle.net/20.500.11840/termmaster10055995,Ommen (municipality)
https://hdl.handle.net/20.500.11840/termmaster10057651,Villard-Raymond,https://hdl.handle.net/20.500.11840/termmaster10057644,
https://hdl.handle.net/20.500.11840/termmaster10079492,genderrol,https://hdl.handle.net/20.500.11840/termmaster10049803,gender role | geslachtsrol
https://hdl.handle.net/20.500.11840/termmaster10048507,voorzieningen met een economisch doeleinde,https://hdl.handle.net/20.500.11840/termmaster10048506,economic facilities
https://hdl.handle.net/20.500.11840/termmaster10061759,Balige,https://hdl.handle.net/20.500.11840/termmaster10061758,
https://hdl.handle.net/20.500.11840/termmaster10061982,Kotabumi,https://hdl.handle.net/20.500.11840/termmaster10061980,kotaboemi
https://hdl.handle.net/20.500.11840/termmaster10057799,Bílina,https://hdl.handle.net/20.500.11840/termmaster10057790,Bilina
https://hdl.handle.net/20.500.11840/termmaster10059717,Nelson Island,https://hdl.handle.net/20.500.11840/termmaster10059711,
https://hdl.handle.net/20.500.11840/termmaster10068823,schrijfgarnituren,https://hdl.handle.net/20.500.11840/termmaster10068804,writing sets
https://hdl.handle.net/20.500.11840/termmaster10057440,Fos-sur-Mer,https://hdl.handle.net/20.500.11840/termmaster10057436,
https://hdl.handle.net/20.500.11840/termmaster10060520,East Sepik (provincie),https://hdl.handle.net/20.500.11840/termmaster10060518,East Sepik (province) | Sepik -noordkust | Sepik -noordkust oost | Sepik -noordkust west
https://hdl.handle.net/20.500.11840/termmaster10062274,Senkang,https://hdl.handle.net/20.500.11840/termmaster10062271,Singkang
https://hdl.handle.net/20.500.11840/termmaster10077763,Huangping Miao,https://hdl.handle.net/20.500.11840/termmaster10077760,
https://hdl.handle.net/20.500.11840/termmaster10058586,Tarabuco,https://hdl.handle.net/20.500.11840/termmaster10058584,
https://hdl.handle.net/20.500.11840/termmaster10063393,Kerobokan,https://hdl.handle.net/20.500.11840/termmaster10063378,Desa Kerobokan
https://hdl.handle.net/20.500.11840/termmaster10058334,Caquetá (rivier),https://hdl.handle.net/20.500.11840/termmaster10058333,Caquetá (river) | Rio Caquetá
https://hdl.handle.net/20.500.11840/termmaster10078040,Islamitische stijlen en perioden in de Kaukasus,https://hdl.handle.net/20.500.11840/termmaster10078039,Islamic styles and periods in the Caucasus
https://hdl.handle.net/20.500.11840/termmaster10066387,vlaggenmasten,https://hdl.handle.net/20.500.11840/termmaster10066384,flagpoles | vlaggenstokken
https://hdl.handle.net/20.500.11840/termmaster10077752,Zuidoost-Aziatische bevolkingsgroepen,https://hdl.handle.net/20.500.11840/termmaster10077751,Southeast Asian Communities
https://hdl.handle.net/20.500.11840/termmaster10060107,Safata-baai,https://hdl.handle.net/20.500.11840/termmaster10060105,Safata Bay
https://hdl.handle.net/20.500.11840/termmaster10066218,mandolines,https://hdl.handle.net/20.500.11840/termmaster10066217,mandolins
https://hdl.handle.net/20.500.11840/termmaster10064334,Arbil (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10064331,Arbil (governorate)
https://hdl.handle.net/20.500.11840/termmaster10055185,I-n-Gall,https://hdl.handle.net/20.500.11840/termmaster10055178,
https://hdl.handle.net/20.500.11840/termmaster10071423,handzagen,https://hdl.handle.net/20.500.11840/termmaster10071422,hand saws
https://hdl.handle.net/20.500.11840/termmaster10068268,hulpschepen,https://hdl.handle.net/20.500.11840/termmaster10068261,assistance vessels
https://hdl.handle.net/20.500.11840/termmaster10054583,Touzeur (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10054515,Tawzar (gouvernement) | Touzeur (governorate)
https://hdl.handle.net/20.500.11840/termmaster10065069,zandkerntechniek,https://hdl.handle.net/20.500.11840/termmaster10065068,core-forming | zandkern-techniek
https://hdl.handle.net/20.500.11840/termmaster10057264,Cataluña,https://hdl.handle.net/20.500.11840/termmaster10057259,
https://hdl.handle.net/20.500.11840/termmaster10068729,stekkers,https://hdl.handle.net/20.500.11840/termmaster10068723,
https://hdl.handle.net/20.500.11840/termmaster10068860,klok- en hamerspellen,https://hdl.handle.net/20.500.11840/termmaster10068858,
https://hdl.handle.net/20.500.11840/termmaster10065807,orgaan,https://hdl.handle.net/20.500.11840/termmaster10065756,organ (animal material)
https://hdl.handle.net/20.500.11840/termmaster10076989,Atohwaim,https://hdl.handle.net/20.500.11840/termmaster10076988,
https://hdl.handle.net/20.500.11840/termmaster10078839,Budu,https://hdl.handle.net/20.500.11840/termmaster10078825,Mabudu
https://hdl.handle.net/20.500.11840/termmaster10079516,hard gevulkaniseerd rubber (HVR),https://hdl.handle.net/20.500.11840/termmaster10065189,eboniet | hard rubber | http://vocab.getty.edu/aat/300380359 | pararubber | vulcaniet
https://hdl.handle.net/20.500.11840/termmaster10065830,lakleer,https://hdl.handle.net/20.500.11840/termmaster10065829,patent leather
https://hdl.handle.net/20.500.11840/termmaster10068085,enterpieken,https://hdl.handle.net/20.500.11840/termmaster10068084,boarding pikes | enterhaken
https://hdl.handle.net/20.500.11840/termmaster10076240,Sioux,https://hdl.handle.net/20.500.11840/termmaster10076227,
https://hdl.handle.net/20.500.11840/termmaster10060171,Katherine,https://hdl.handle.net/20.500.11840/termmaster10060151,
https://hdl.handle.net/20.500.11840/termmaster10055461,Skåne,https://hdl.handle.net/20.500.11840/termmaster10055432,
https://hdl.handle.net/20.500.11840/termmaster10077361,Midden-Javaanse periode,https://hdl.handle.net/20.500.11840/termmaster10077360,Central Javanese periods
https://hdl.handle.net/20.500.11840/termmaster10054568,Gabès (Tunesië),https://hdl.handle.net/20.500.11840/termmaster10054566,Gabes (Tunesië) | Gabès (Tunisia) | Qabis
https://hdl.handle.net/20.500.11840/termmaster10056548,Whitby,https://hdl.handle.net/20.500.11840/termmaster10056547,
https://hdl.handle.net/20.500.11840/termmaster10062688,Sanana (eiland),https://hdl.handle.net/20.500.11840/termmaster10062687,Pulau Sanana | Sanana (island) | Sulabesi (eiland)
https://hdl.handle.net/20.500.11840/termmaster10078100,Balti,https://hdl.handle.net/20.500.11840/termmaster10078096,
https://hdl.handle.net/20.500.11840/termmaster10064642,Nangarhar (provincie),https://hdl.handle.net/20.500.11840/termmaster10064622,Nangarhar (province)
https://hdl.handle.net/20.500.11840/termmaster10056123,Jutphaas,https://hdl.handle.net/20.500.11840/termmaster10056122,
https://hdl.handle.net/20.500.11840/termmaster10070629,naaidozen,https://hdl.handle.net/20.500.11840/termmaster10070624,workboxes
https://hdl.handle.net/20.500.11840/termmaster10068731,afstandsbedieningen,https://hdl.handle.net/20.500.11840/termmaster10068723,remote controls
https://hdl.handle.net/20.500.11840/termmaster10059026,Los Reyes Metzontla,https://hdl.handle.net/20.500.11840/termmaster10058972,
https://hdl.handle.net/20.500.11840/termmaster10077005,Geelvinkbaai -culturen,https://hdl.handle.net/20.500.11840/termmaster10076930,Cenderawasih-baai -culturen | Geelvinck Bay cultures | Geelvink Bay cultures
https://hdl.handle.net/20.500.11840/termmaster10069560,jumpsuits,https://hdl.handle.net/20.500.11840/termmaster10069495,
https://hdl.handle.net/20.500.11840/termmaster10071549,vuurslagen,https://hdl.handle.net/20.500.11840/termmaster10071536,firesteels | vuurstalen
https://hdl.handle.net/20.500.11840/termmaster10071195,waterfilters,https://hdl.handle.net/20.500.11840/termmaster10071190,water filters
https://hdl.handle.net/20.500.11840/termmaster10058053,Middellandse zee,https://hdl.handle.net/20.500.11840/termmaster10058047,
https://hdl.handle.net/20.500.11840/termmaster10062653,Gunung Tabur,https://hdl.handle.net/20.500.11840/termmaster10062652,Gunungtabur
https://hdl.handle.net/20.500.11840/termmaster10057271,Elche,https://hdl.handle.net/20.500.11840/termmaster10057269,
https://hdl.handle.net/20.500.11840/termmaster10078965,Spaanse en Noord-Afrikaanse Islamitische stijlen en perioden,https://hdl.handle.net/20.500.11840/termmaster10078964,Spanish and North African Islamic styles and periods
https://hdl.handle.net/20.500.11840/termmaster10063407,Ketewel,https://hdl.handle.net/20.500.11840/termmaster10063397,
https://hdl.handle.net/20.500.11840/termmaster10063639,Nepal,https://hdl.handle.net/20.500.11840/termmaster10063638,NPL 
https://hdl.handle.net/20.500.11840/termmaster10078203,Dama,https://hdl.handle.net/20.500.11840/termmaster10078202,Bergdama | Dama (Namibian style) | Damara | Houkoin | Mountain Dama
https://hdl.handle.net/20.500.11840/termmaster10076972,Citak,https://hdl.handle.net/20.500.11840/termmaster10076970,Citak Asmat | Tjitak
https://hdl.handle.net/20.500.11840/termmaster10064130,Ein Hod,https://hdl.handle.net/20.500.11840/termmaster10064127,
https://hdl.handle.net/20.500.11840/termmaster10068892,magische objecten,https://hdl.handle.net/20.500.11840/termmaster10068882,magical objects
https://hdl.handle.net/20.500.11840/termmaster10071160,theekloppers,https://hdl.handle.net/20.500.11840/termmaster10071157,tea whisks | theekwasten
https://hdl.handle.net/20.500.11840/termmaster10068783,infrastructurele voorzieningen,https://hdl.handle.net/20.500.11840/termmaster10068758,infrastructural systems | infrastructurele voorziening
https://hdl.handle.net/20.500.11840/termmaster10053891,Cunene (provincie),https://hdl.handle.net/20.500.11840/termmaster10053870,Cunene (province)
https://hdl.handle.net/20.500.11840/termmaster10049951,leven en werken als tot slaafgemaakte,https://hdl.handle.net/20.500.11840/termmaster10049763,living and working as an enslaved person
https://hdl.handle.net/20.500.11840/termmaster10050038,huwelijk,https://hdl.handle.net/20.500.11840/termmaster10049091,marriage (social construct)
https://hdl.handle.net/20.500.11840/termmaster10060615,August (rivier),https://hdl.handle.net/20.500.11840/termmaster10060608,August (river)
https://hdl.handle.net/20.500.11840/termmaster10068829,archieven (collecties),https://hdl.handle.net/20.500.11840/termmaster10068828,archief (collectie) | fonds | fonds d'archives
https://hdl.handle.net/20.500.11840/termmaster10058417,Zuidelijke Andes van Peru,https://hdl.handle.net/20.500.11840/termmaster10058415,Altiplano (Peru) | Peru: southern highland | Peru: zuidelijk hoogland | Peru: zuidelijke Andes | Peru: zuidelijke Sierra | Southern Peruvian Andes
https://hdl.handle.net/20.500.11840/termmaster10063204,Lawu (berg),https://hdl.handle.net/20.500.11840/termmaster10063199,Goenoeng Lawoe | Gunung Lawu | Lawu (mountain) | Mount Lawu
https://hdl.handle.net/20.500.11840/termmaster10079164,vieringen en celebraties,https://hdl.handle.net/20.500.11840/termmaster10079247,celebrations
https://hdl.handle.net/20.500.11840/termmaster10056569,Hertfordshire,https://hdl.handle.net/20.500.11840/termmaster10056471,
https://hdl.handle.net/20.500.11840/termmaster10055298,Durban,https://hdl.handle.net/20.500.11840/termmaster10055293,Port Natal
https://hdl.handle.net/20.500.11840/termmaster10060054,Taupo,https://hdl.handle.net/20.500.11840/termmaster10060043,
https://hdl.handle.net/20.500.11840/termmaster10069752,lontarhandschriften,https://hdl.handle.net/20.500.11840/termmaster10069751,beschreven lontarbladen | lontar manuscripts | palm-leaf manuscripts | palmbladhandschriften
https://hdl.handle.net/20.500.11840/termmaster10079315,Kaap-Maleiers,https://hdl.handle.net/20.500.11840/termmaster10078201,Cape Malays
https://hdl.handle.net/20.500.11840/termmaster10064549,Hadramawt (gouvernement),https://hdl.handle.net/20.500.11840/termmaster10064507,Hadhramaut | Hadramaut | Hadramawt (governorate)
https://hdl.handle.net/20.500.11840/termmaster10062778,Leti (eiland),https://hdl.handle.net/20.500.11840/termmaster10062774,Leti (island) | Pulau Leti
https://hdl.handle.net/20.500.11840/termmaster10071919,schrijfmachinelinten,https://hdl.handle.net/20.500.11840/termmaster10071918,schrijfmachinelint | typelint | typelinten
https://hdl.handle.net/20.500.11840/termmaster10063335,Ci Banten (rivier),https://hdl.handle.net/20.500.11840/termmaster10063332,Bantamrivier | Ci Banten (river) | Kali Bantam (rivier)
https://hdl.handle.net/20.500.11840/termmaster10060810,Toyama,https://hdl.handle.net/20.500.11840/termmaster10060808,
https://hdl.handle.net/20.500.11840/termmaster10061190,Indonesië,https://hdl.handle.net/20.500.11840/termmaster10061074,IDN  | Indonesia | Nederlands-Indië
https://hdl.handle.net/20.500.11840/termmaster10059173,San Francisco Cajonos,https://hdl.handle.net/20.500.11840/termmaster10059119,
https://hdl.handle.net/20.500.11840/termmaster10067026,eengezinswoningen,https://hdl.handle.net/20.500.11840/termmaster10067020,gezinswoningen | single-family dwellings
https://hdl.handle.net/20.500.11840/termmaster10066984,watertransportgebouwen,https://hdl.handle.net/20.500.11840/termmaster10066980,water transportation buildings
https://hdl.handle.net/20.500.11840/termmaster10065931,adire,https://hdl.handle.net/20.500.11840/termmaster10065930,
https://hdl.handle.net/20.500.11840/termmaster10068915,ornamenten,https://hdl.handle.net/20.500.11840/termmaster10068880,ornaments
https://hdl.handle.net/20.500.11840/termmaster10070344,ketels (vaatwerk),https://hdl.handle.net/20.500.11840/termmaster10070291,kettles (vessels)
https://hdl.handle.net/20.500.11840/termmaster10061652,Momogo,https://hdl.handle.net/20.500.11840/termmaster10061643,Momogu | Mumugu
https://hdl.handle.net/20.500.11840/termmaster10066884,graftomben,https://hdl.handle.net/20.500.11840/termmaster10066874,praalgraven | tombs
https://hdl.handle.net/20.500.11840/termmaster10055447,Södermanland,https://hdl.handle.net/20.500.11840/termmaster10055432,
https://hdl.handle.net/20.500.11840/termmaster10078444,Mossi,https://hdl.handle.net/20.500.11840/termmaster10078416,Mole | Moshi | Mosi
